id iq logcond
-0.7500000 0.9190244 0.7544255
-0.7500000 0.9609756 0.7659110
-0.7500000 1.0029268 0.7778047
-0.7500000 1.0448780 0.7901000
-0.7500000 1.0868293 0.8027913
-0.7500000 1.1287805 0.8158738
-0.7500000 1.1707317 0.8293436
-0.7500000 1.2126829 0.8431974
-0.7500000 1.2546341 0.8574333
-0.7500000 1.2965854 0.8720501
-0.7500000 1.3385366 0.8870476
-0.7500000 1.3804878 0.9024268
-0.7500000 1.4224390 0.9181899
-0.7500000 1.4643902 0.9343401
-0.7500000 1.5063415 0.9508819
-0.7500000 1.5482927 0.9678213
-0.7500000 1.5902439 0.9851654
-0.7500000 1.6321951 1.0029232
-0.7500000 1.6741463 1.0211049
-0.7500000 1.7160976 1.0397229
-0.7500000 1.7580488 1.0587913
-0.7500000 1.8000000 1.0783262
-0.7000000 0.0800000 0.6310811
-0.7000000 0.1219512 0.6323929
-0.7000000 0.1639024 0.6342463
-0.7000000 0.2058537 0.6366377
-0.7000000 0.2478049 0.6395627
-0.7000000 0.2897561 0.6430160
-0.7000000 0.3317073 0.6469913
-0.7000000 0.3736585 0.6514820
-0.7000000 0.4156098 0.6564803
-0.7000000 0.4575610 0.6619784
-0.7000000 0.4995122 0.6679678
-0.7000000 0.5414634 0.6744396
-0.7000000 0.5834146 0.6813849
-0.7000000 0.6253659 0.6887945
-0.7000000 0.6673171 0.6966591
-0.7000000 0.7092683 0.7049697
-0.7000000 0.7512195 0.7137171
-0.7000000 0.7931707 0.7228926
-0.7000000 0.8351220 0.7324876
-0.7000000 0.8770732 0.7424940
-0.7000000 0.9190244 0.7529040
-0.7000000 0.9609756 0.7637104
-0.7000000 1.0029268 0.7749064
-0.7000000 1.0448780 0.7864859
-0.7000000 1.0868293 0.7984432
-0.7000000 1.1287805 0.8107736
-0.7000000 1.1707317 0.8234729
-0.7000000 1.2126829 0.8365375
-0.7000000 1.2546341 0.8499649
-0.7000000 1.2965854 0.8637532
-0.7000000 1.3385366 0.8779013
-0.7000000 1.3804878 0.8924092
-0.7000000 1.4224390 0.9072777
-0.7000000 1.4643902 0.9225085
-0.7000000 1.5063415 0.9381044
-0.7000000 1.5482927 0.9540694
-0.7000000 1.5902439 0.9704085
-0.7000000 1.6321951 0.9871279
-0.7000000 1.6741463 1.0042352
-0.7000000 1.7160976 1.0217394
-0.7000000 1.7580488 1.0396509
-0.7000000 1.8000000 1.0579819
-0.6500000 0.0800000 0.6377488
-0.6500000 0.1219512 0.6389740
-0.6500000 0.1639024 0.6407053
-0.6500000 0.2058537 0.6429398
-0.6500000 0.2478049 0.6456736
-0.6500000 0.2897561 0.6489022
-0.6500000 0.3317073 0.6526204
-0.6500000 0.3736585 0.6568224
-0.6500000 0.4156098 0.6615017
-0.6500000 0.4575610 0.6666515
-0.6500000 0.4995122 0.6722645
-0.6500000 0.5414634 0.6783330
-0.6500000 0.5834146 0.6848492
-0.6500000 0.6253659 0.6918050
-0.6500000 0.6673171 0.6991925
-0.6500000 0.7092683 0.7070035
-0.6500000 0.7512195 0.7152300
-0.6500000 0.7931707 0.7238642
-0.6500000 0.8351220 0.7328982
-0.6500000 0.8770732 0.7423248
-0.6500000 0.9190244 0.7521368
-0.6500000 0.9609756 0.7623275
-0.6500000 1.0029268 0.7728905
-0.6500000 1.0448780 0.7838201
-0.6500000 1.0868293 0.7951109
-0.6500000 1.1287805 0.8067579
-0.6500000 1.1707317 0.8187571
-0.6500000 1.2126829 0.8311047
-0.6500000 1.2546341 0.8437978
-0.6500000 1.2965854 0.8568340
-0.6500000 1.3385366 0.8702117
-0.6500000 1.3804878 0.8839300
-0.6500000 1.4224390 0.8979888
-0.6500000 1.4643902 0.9123887
-0.6500000 1.5063415 0.9271314
-0.6500000 1.5482927 0.9422191
-0.6500000 1.5902439 0.9576554
-0.6500000 1.6321951 0.9734444
-0.6500000 1.6741463 0.9895918
-0.6500000 1.7160976 1.0061039
-0.6500000 1.7580488 1.0229886
-0.6500000 1.8000000 1.0402550
-0.6000000 0.0800000 0.6443209
-0.6000000 0.1219512 0.6454690
-0.6000000 0.1639024 0.6470915
-0.6000000 0.2058537 0.6491861
-0.6000000 0.2478049 0.6517493
-0.6000000 0.2897561 0.6547774
-0.6000000 0.3317073 0.6582658
-0.6000000 0.3736585 0.6622096
-0.6000000 0.4156098 0.6666032
-0.6000000 0.4575610 0.6714407
-0.6000000 0.4995122 0.6767157
-0.6000000 0.5414634 0.6824216
-0.6000000 0.5834146 0.6885516
-0.6000000 0.6253659 0.6950985
-0.6000000 0.6673171 0.7020554
-0.6000000 0.7092683 0.7094150
-0.6000000 0.7512195 0.7171701
-0.6000000 0.7931707 0.7253138
-0.6000000 0.8351220 0.7338390
-0.6000000 0.8770732 0.7427391
-0.6000000 0.9190244 0.7520075
-0.6000000 0.9609756 0.7616380
-0.6000000 1.0029268 0.7716248
-0.6000000 1.0448780 0.7819623
-0.6000000 1.0868293 0.7926453
-0.6000000 1.1287805 0.8036693
-0.6000000 1.1707317 0.8150300
-0.6000000 1.2126829 0.8267236
-0.6000000 1.2546341 0.8387470
-0.6000000 1.2965854 0.8510976
-0.6000000 1.3385366 0.8637733
-0.6000000 1.3804878 0.8767726
-0.6000000 1.4224390 0.8900948
-0.6000000 1.4643902 0.9037398
-0.6000000 1.5063415 0.9177080
-0.6000000 1.5482927 0.9320010
-0.6000000 1.5902439 0.9466207
-0.6000000 1.6321951 0.9615701
-0.6000000 1.6741463 0.9768531
-0.6000000 1.7160976 0.9924742
-0.6000000 1.7580488 1.0084393
-0.6000000 1.8000000 1.0247550
-0.5500000 0.0800000 0.6507995
-0.5500000 0.1219512 0.6518784
-0.5500000 0.1639024 0.6534036
-0.5500000 0.2058537 0.6553726
-0.5500000 0.2478049 0.6577829
-0.5500000 0.2897561 0.6606309
-0.5500000 0.3317073 0.6639130
-0.5500000 0.3736585 0.6676246
-0.5500000 0.4156098 0.6717611
-0.5500000 0.4575610 0.6763172
-0.5500000 0.4995122 0.6812874
-0.5500000 0.5414634 0.6866659
-0.5500000 0.5834146 0.6924467
-0.5500000 0.6253659 0.6986236
-0.5500000 0.6673171 0.7051902
-0.5500000 0.7092683 0.7121403
-0.5500000 0.7512195 0.7194673
-0.5500000 0.7931707 0.7271650
-0.5500000 0.8351220 0.7352270
-0.5500000 0.8770732 0.7436474
-0.5500000 0.9190244 0.7524200
-0.5500000 0.9609756 0.7615392
-0.5500000 1.0029268 0.7709996
-0.5500000 1.0448780 0.7807958
-0.5500000 1.0868293 0.7909232
-0.5500000 1.1287805 0.8013770
-0.5500000 1.1707317 0.8121533
-0.5500000 1.2126829 0.8232484
-0.5500000 1.2546341 0.8346588
-0.5500000 1.2965854 0.8463819
-0.5500000 1.3385366 0.8584153
-0.5500000 1.3804878 0.8707572
-0.5500000 1.4224390 0.8834063
-0.5500000 1.4643902 0.8963620
-0.5500000 1.5063415 0.9096240
-0.5500000 1.5482927 0.9231930
-0.5500000 1.5902439 0.9370700
-0.5500000 1.6321951 0.9512570
-0.5500000 1.6741463 0.9657564
-0.5500000 1.7160976 0.9805717
-0.5500000 1.7580488 0.9957069
-0.5500000 1.8000000 1.0111670
-0.5000000 0.0800000 0.6571865
-0.5000000 0.1219512 0.6582033
-0.5000000 0.1639024 0.6596406
-0.5000000 0.2058537 0.6614967
-0.5000000 0.2478049 0.6637690
-0.5000000 0.2897561 0.6664547
-0.5000000 0.3317073 0.6695505
-0.5000000 0.3736585 0.6730524
-0.5000000 0.4156098 0.6769564
-0.5000000 0.4575610 0.6812579
-0.5000000 0.4995122 0.6859520
-0.5000000 0.5414634 0.6910337
-0.5000000 0.5834146 0.6964976
-0.5000000 0.6253659 0.7023382
-0.5000000 0.6673171 0.7085499
-0.5000000 0.7092683 0.7151270
-0.5000000 0.7512195 0.7220638
-0.5000000 0.7931707 0.7293546
-0.5000000 0.8351220 0.7369937
-0.5000000 0.8770732 0.7449755
-0.5000000 0.9190244 0.7532946
-0.5000000 0.9609756 0.7619456
-0.5000000 1.0029268 0.7709236
-0.5000000 1.0448780 0.7802236
-0.5000000 1.0868293 0.7898411
-0.5000000 1.1287805 0.7997717
-0.5000000 1.1707317 0.8100116
-0.5000000 1.2126829 0.8205569
-0.5000000 1.2546341 0.8314044
-0.5000000 1.2965854 0.8425513
-0.5000000 1.3385366 0.8539950
-0.5000000 1.3804878 0.8657335
-0.5000000 1.4224390 0.8777652
-0.5000000 1.4643902 0.8900889
-0.5000000 1.5063415 0.9027040
-0.5000000 1.5482927 0.9156104
-0.5000000 1.5902439 0.9288086
-0.5000000 1.6321951 0.9422995
-0.5000000 1.6741463 0.9560848
-0.5000000 1.7160976 0.9701667
-0.5000000 1.7580488 0.9845483
-0.5000000 1.8000000 0.9992330
-0.4500000 0.0800000 0.6634841
-0.4500000 0.1219512 0.6644446
-0.4500000 0.1639024 0.6658026
-0.4500000 0.2058537 0.6675563
-0.4500000 0.2478049 0.6697038
-0.4500000 0.2897561 0.6722424
-0.4500000 0.3317073 0.6751692
-0.4500000 0.3736585 0.6784810
-0.4500000 0.4156098 0.6821739
-0.4500000 0.4575610 0.6862440
-0.4500000 0.4995122 0.6906871
-0.4500000 0.5414634 0.6954986
-0.4500000 0.5834146 0.7006737
-0.4500000 0.6253659 0.7062077
-0.4500000 0.6673171 0.7120955
-0.4500000 0.7092683 0.7183319
-0.4500000 0.7512195 0.7249119
-0.4500000 0.7931707 0.7318302
-0.4500000 0.8351220 0.7390818
-0.4500000 0.8770732 0.7466615
-0.4500000 0.9190244 0.7545644
-0.4500000 0.9609756 0.7627855
-0.4500000 1.0029268 0.7713202
-0.4500000 1.0448780 0.7801639
-0.4500000 1.0868293 0.7893123
-0.4500000 1.1287805 0.7987614
-0.4500000 1.1707317 0.8085072
-0.4500000 1.2126829 0.8185463
-0.4500000 1.2546341 0.8288753
-0.4500000 1.2965854 0.8394914
-0.4500000 1.3385366 0.8503920
-0.4500000 1.3804878 0.8615748
-0.4500000 1.4224390 0.8730381
-0.4500000 1.4643902 0.8847803
-0.4500000 1.5063415 0.8968005
-0.4500000 1.5482927 0.9090981
-0.4500000 1.5902439 0.9216731
-0.4500000 1.6321951 0.9345257
-0.4500000 1.6741463 0.9476569
-0.4500000 1.7160976 0.9610682
-0.4500000 1.7580488 0.9747615
-0.4500000 1.8000000 0.9887395
-0.4000000 0.0800000 0.6696943
-0.4000000 0.1219512 0.6706037
-0.4000000 0.1639024 0.6718896
-0.4000000 0.2058537 0.6735504
-0.4000000 0.2478049 0.6755843
-0.4000000 0.2897561 0.6779891
-0.4000000 0.3317073 0.6807622
-0.4000000 0.3736585 0.6839006
-0.4000000 0.4156098 0.6874012
-0.4000000 0.4575610 0.6912603
-0.4000000 0.4995122 0.6954742
-0.4000000 0.5414634 0.7000389
-0.4000000 0.5834146 0.7049501
-0.4000000 0.6253659 0.7102036
-0.4000000 0.6673171 0.7157947
-0.4000000 0.7092683 0.7217189
-0.4000000 0.7512195 0.7279715
-0.4000000 0.7931707 0.7345480
-0.4000000 0.8351220 0.7414435
-0.4000000 0.8770732 0.7486534
-0.4000000 0.9190244 0.7561733
-0.4000000 0.9609756 0.7639985
-0.4000000 1.0029268 0.7721248
-0.4000000 1.0448780 0.7805478
-0.4000000 1.0868293 0.7892635
-0.4000000 1.1287805 0.7982681
-0.4000000 1.1707317 0.8075579
-0.4000000 1.2126829 0.8171294
-0.4000000 1.2546341 0.8269795
-0.4000000 1.2965854 0.8371053
-0.4000000 1.3385366 0.8475041
-0.4000000 1.3804878 0.8581737
-0.4000000 1.4224390 0.8691121
-0.4000000 1.4643902 0.8803175
-0.4000000 1.5063415 0.8917888
-0.4000000 1.5482927 0.9035251
-0.4000000 1.5902439 0.9155257
-0.4000000 1.6321951 0.9277907
-0.4000000 1.6741463 0.9403203
-0.4000000 1.7160976 0.9531155
-0.4000000 1.7580488 0.9661773
-0.4000000 1.8000000 0.9795078
-0.3500000 0.0800000 0.6758194
-0.3500000 0.1219512 0.6766822
-0.3500000 0.1639024 0.6779022
-0.3500000 0.2058537 0.6794781
-0.3500000 0.2478049 0.6814084
-0.3500000 0.2897561 0.6836910
-0.3500000 0.3317073 0.6863236
-0.3500000 0.3736585 0.6893037
-0.3500000 0.4156098 0.6926283
-0.3500000 0.4575610 0.6962943
-0.3500000 0.4995122 0.7002984
-0.3500000 0.5414634 0.7046368
-0.3500000 0.5834146 0.7093060
-0.3500000 0.6253659 0.7143019
-0.3500000 0.6673171 0.7196205
-0.3500000 0.7092683 0.7252577
-0.3500000 0.7512195 0.7312092
-0.3500000 0.7931707 0.7374708
-0.3500000 0.8351220 0.7440383
-0.3500000 0.8770732 0.7509074
-0.3500000 0.9190244 0.7580739
-0.3500000 0.9609756 0.7655336
-0.3500000 1.0029268 0.7732825
-0.3500000 1.0448780 0.7813166
-0.3500000 1.0868293 0.7896322
-0.3500000 1.1287805 0.7982256
-0.3500000 1.1707317 0.8070932
-0.3500000 1.2126829 0.8162319
-0.3500000 1.2546341 0.8256385
-0.3500000 1.2965854 0.8353102
-0.3500000 1.3385366 0.8452443
-0.3500000 1.3804878 0.8554385
-0.3500000 1.4224390 0.8658908
-0.3500000 1.4643902 0.8765993
-0.3500000 1.5063415 0.8875626
-0.3500000 1.5482927 0.8987794
-0.3500000 1.5902439 0.9102491
-0.3500000 1.6321951 0.9219712
-0.3500000 1.6741463 0.9339454
-0.3500000 1.7160976 0.9461723
-0.3500000 1.7580488 0.9586524
-0.3500000 1.8000000 0.9713870
-0.3000000 0.0800000 0.6818612
-0.3000000 0.1219512 0.6826814
-0.3000000 0.1639024 0.6838411
-0.3000000 0.2058537 0.6853394
-0.3000000 0.2478049 0.6871747
-0.3000000 0.2897561 0.6893453
-0.3000000 0.3317073 0.6918491
-0.3000000 0.3736585 0.6946839
-0.3000000 0.4156098 0.6978471
-0.3000000 0.4575610 0.7013358
-0.3000000 0.4995122 0.7051470
-0.3000000 0.5414634 0.7092775
-0.3000000 0.5834146 0.7137240
-0.3000000 0.6253659 0.7184828
-0.3000000 0.6673171 0.7235504
-0.3000000 0.7092683 0.7289230
-0.3000000 0.7512195 0.7345967
-0.3000000 0.7931707 0.7405677
-0.3000000 0.8351220 0.7468322
-0.3000000 0.8770732 0.7533861
-0.3000000 0.9190244 0.7602257
-0.3000000 0.9609756 0.7673472
-0.3000000 1.0029268 0.7747466
-0.3000000 1.0448780 0.7824205
-0.3000000 1.0868293 0.7903652
-0.3000000 1.1287805 0.7985772
-0.3000000 1.1707317 0.8070532
-0.3000000 1.2126829 0.8157902
-0.3000000 1.2546341 0.8247851
-0.3000000 1.2965854 0.8340352
-0.3000000 1.3385366 0.8435378
-0.3000000 1.3804878 0.8532907
-0.3000000 1.4224390 0.8632916
-0.3000000 1.4643902 0.8735388
-0.3000000 1.5063415 0.8840306
-0.3000000 1.5482927 0.8947656
-0.3000000 1.5902439 0.9057429
-0.3000000 1.6321951 0.9169617
-0.3000000 1.6741463 0.9284216
-0.3000000 1.7160976 0.9401225
-0.3000000 1.7580488 0.9520647
-0.3000000 1.8000000 0.9642488
-0.2500000 0.0800000 0.6878219
-0.2500000 0.1219512 0.6886029
-0.2500000 0.1639024 0.6897073
-0.2500000 0.2058537 0.6911342
-0.2500000 0.2478049 0.6928822
-0.2500000 0.2897561 0.6949498
-0.2500000 0.3317073 0.6973352
-0.2500000 0.3736585 0.7000364
-0.2500000 0.4156098 0.7030509
-0.2500000 0.4575610 0.7063762
-0.2500000 0.4995122 0.7100098
-0.2500000 0.5414634 0.7139485
-0.2500000 0.5834146 0.7181895
-0.2500000 0.6253659 0.7227295
-0.2500000 0.6673171 0.7275652
-0.2500000 0.7092683 0.7326932
-0.2500000 0.7512195 0.7381101
-0.2500000 0.7931707 0.7438122
-0.2500000 0.8351220 0.7497960
-0.2500000 0.8770732 0.7560580
-0.2500000 0.9190244 0.7625945
-0.2500000 0.9609756 0.7694022
-0.2500000 1.0029268 0.7764773
-0.2500000 1.0448780 0.7838166
-0.2500000 1.0868293 0.7914166
-0.2500000 1.1287805 0.7992742
-0.2500000 1.1707317 0.8073862
-0.2500000 1.2126829 0.8157496
-0.2500000 1.2546341 0.8243615
-0.2500000 1.2965854 0.8332192
-0.2500000 1.3385366 0.8423203
-0.2500000 1.3804878 0.8516624
-0.2500000 1.4224390 0.8612433
-0.2500000 1.4643902 0.8710611
-0.2500000 1.5063415 0.8811142
-0.2500000 1.5482927 0.8914011
-0.2500000 1.5902439 0.9019206
-0.2500000 1.6321951 0.9126717
-0.2500000 1.6741463 0.9236537
-0.2500000 1.7160976 0.9348663
-0.2500000 1.7580488 0.9463095
-0.2500000 1.8000000 0.9579834
-0.2000000 0.0800000 0.6937035
-0.2000000 0.1219512 0.6944483
-0.2000000 0.1639024 0.6955017
-0.2000000 0.2058537 0.6968628
-0.2000000 0.2478049 0.6985304
-0.2000000 0.2897561 0.7005031
-0.2000000 0.3317073 0.7027792
-0.2000000 0.3736585 0.7053570
-0.2000000 0.4156098 0.7082342
-0.2000000 0.4575610 0.7114088
-0.2000000 0.4995122 0.7148781
-0.2000000 0.5414634 0.7186396
-0.2000000 0.5834146 0.7226905
-0.2000000 0.6253659 0.7270280
-0.2000000 0.6673171 0.7316489
-0.2000000 0.7092683 0.7365503
-0.2000000 0.7512195 0.7417289
-0.2000000 0.7931707 0.7471816
-0.2000000 0.8351220 0.7529050
-0.2000000 0.8770732 0.7588958
-0.2000000 0.9190244 0.7651508
-0.2000000 0.9609756 0.7716666
-0.2000000 1.0029268 0.7784401
-0.2000000 1.0448780 0.7854680
-0.2000000 1.0868293 0.7927472
-0.2000000 1.1287805 0.8002747
-0.2000000 1.1707317 0.8080475
-0.2000000 1.2126829 0.8160626
-0.2000000 1.2546341 0.8243175
-0.2000000 1.2965854 0.8328094
-0.2000000 1.3385366 0.8415360
-0.2000000 1.3804878 0.8504950
-0.2000000 1.4224390 0.8596841
-0.2000000 1.4643902 0.8691016
-0.2000000 1.5063415 0.8787456
-0.2000000 1.5482927 0.8886146
-0.2000000 1.5902439 0.8987073
-0.2000000 1.6321951 0.9090225
-0.2000000 1.6741463 0.9195595
-0.2000000 1.7160976 0.9303175
-0.2000000 1.7580488 0.9412964
-0.2000000 1.8000000 0.9524959
-0.1500000 0.0800000 0.6995078
-0.1500000 0.1219512 0.7002193
-0.1500000 0.1639024 0.7012255
-0.1500000 0.2058537 0.7025258
-0.1500000 0.2478049 0.7041190
-0.1500000 0.2897561 0.7060039
-0.1500000 0.3317073 0.7081789
-0.1500000 0.3736585 0.7106425
-0.1500000 0.4156098 0.7133928
-0.1500000 0.4575610 0.7164276
-0.1500000 0.4995122 0.7197448
-0.1500000 0.5414634 0.7233420
-0.1500000 0.5834146 0.7272166
-0.1500000 0.6253659 0.7313662
-0.1500000 0.6673171 0.7357878
-0.1500000 0.7092683 0.7404787
-0.1500000 0.7512195 0.7454360
-0.1500000 0.7931707 0.7506567
-0.1500000 0.8351220 0.7561378
-0.1500000 0.8770732 0.7618762
-0.1500000 0.9190244 0.7678690
-0.1500000 0.9609756 0.7741131
-0.1500000 1.0029268 0.7806054
-0.1500000 1.0448780 0.7873430
-0.1500000 1.0868293 0.7943229
-0.1500000 1.1287805 0.8015423
-0.1500000 1.1707317 0.8089984
-0.1500000 1.2126829 0.8166884
-0.1500000 1.2546341 0.8246097
-0.1500000 1.2965854 0.8327599
-0.1500000 1.3385366 0.8411366
-0.1500000 1.3804878 0.8497375
-0.1500000 1.4224390 0.8585605
-0.1500000 1.4643902 0.8676038
-0.1500000 1.5063415 0.8768654
-0.1500000 1.5482927 0.8863439
-0.1500000 1.5902439 0.8960379
-0.1500000 1.6321951 0.9059460
-0.1500000 1.6741463 0.9160674
-0.1500000 1.7160976 0.9264012
-0.1500000 1.7580488 0.9369470
-0.1500000 1.8000000 0.9477043
-0.1000000 0.0800000 0.7052367
-0.1000000 0.1219512 0.7059173
-0.1000000 0.1639024 0.7068799
-0.1000000 0.2058537 0.7081238
-0.1000000 0.2478049 0.7096480
-0.1000000 0.2897561 0.7114515
-0.1000000 0.3317073 0.7135328
-0.1000000 0.3736585 0.7158905
-0.1000000 0.4156098 0.7185229
-0.1000000 0.4575610 0.7214280
-0.1000000 0.4995122 0.7246039
-0.1000000 0.5414634 0.7280484
-0.1000000 0.5834146 0.7317592
-0.1000000 0.6253659 0.7357340
-0.1000000 0.6673171 0.7399702
-0.1000000 0.7092683 0.7444652
-0.1000000 0.7512195 0.7492163
-0.1000000 0.7931707 0.7542209
-0.1000000 0.8351220 0.7594761
-0.1000000 0.8770732 0.7649792
-0.1000000 0.9190244 0.7707274
-0.1000000 0.9609756 0.7767177
-0.1000000 1.0029268 0.7829475
-0.1000000 1.0448780 0.7894138
-0.1000000 1.0868293 0.7961140
-0.1000000 1.1287805 0.8030454
-0.1000000 1.1707317 0.8102053
-0.1000000 1.2126829 0.8175911
-0.1000000 1.2546341 0.8252003
-0.1000000 1.2965854 0.8330307
-0.1000000 1.3385366 0.8410797
-0.1000000 1.3804878 0.8493454
-0.1000000 1.4224390 0.8578256
-0.1000000 1.4643902 0.8665184
-0.1000000 1.5063415 0.8754220
-0.1000000 1.5482927 0.8845349
-0.1000000 1.5902439 0.8938556
-0.1000000 1.6321951 0.9033827
-0.1000000 1.6741463 0.9131152
-0.1000000 1.7160976 0.9230522
-0.1000000 1.7580488 0.9331929
-0.1000000 1.8000000 0.9435369
-0.0500000 0.0800000 0.7108921
-0.0500000 0.1219512 0.7115440
-0.0500000 0.1639024 0.7124660
-0.0500000 0.2058537 0.7136575
-0.0500000 0.2478049 0.7151177
-0.0500000 0.2897561 0.7168455
-0.0500000 0.3317073 0.7188397
-0.0500000 0.3736585 0.7210989
-0.0500000 0.4156098 0.7236216
-0.0500000 0.4575610 0.7264060
-0.0500000 0.4995122 0.7294504
-0.0500000 0.5414634 0.7327527
-0.0500000 0.5834146 0.7363109
-0.0500000 0.6253659 0.7401228
-0.0500000 0.6673171 0.7441861
-0.0500000 0.7092683 0.7484983
-0.0500000 0.7512195 0.7530571
-0.0500000 0.7931707 0.7578599
-0.0500000 0.8351220 0.7629042
-0.0500000 0.8770732 0.7681874
-0.0500000 0.9190244 0.7737069
-0.0500000 0.9609756 0.7794599
-0.0500000 1.0029268 0.7854440
-0.0500000 1.0448780 0.7916565
-0.0500000 1.0868293 0.7980949
-0.0500000 1.1287805 0.8047564
-0.0500000 1.1707317 0.8116388
-0.0500000 1.2126829 0.8187395
-0.0500000 1.2546341 0.8260562
-0.0500000 1.2965854 0.8335866
-0.0500000 1.3385366 0.8413284
-0.0500000 1.3804878 0.8492797
-0.0500000 1.4224390 0.8574382
-0.0500000 1.4643902 0.8658023
-0.0500000 1.5063415 0.8743701
-0.0500000 1.5482927 0.8831400
-0.0500000 1.5902439 0.8921105
-0.0500000 1.6321951 0.9012803
-0.0500000 1.6741463 0.9106481
-0.0500000 1.7160976 0.9202131
-0.0500000 1.7580488 0.9299743
-0.0500000 1.8000000 0.9399311
0.0000000 0.0800000 0.7164758
0.0000000 0.1219512 0.7171009
0.0000000 0.1639024 0.7179852
0.0000000 0.2058537 0.7191279
0.0000000 0.2478049 0.7205284
0.0000000 0.2897561 0.7221857
0.0000000 0.3317073 0.7240987
0.0000000 0.3736585 0.7262661
0.0000000 0.4156098 0.7286865
0.0000000 0.4575610 0.7313584
0.0000000 0.4995122 0.7342801
0.0000000 0.5414634 0.7374498
0.0000000 0.5834146 0.7408655
0.0000000 0.6253659 0.7445253
0.0000000 0.6673171 0.7484270
0.0000000 0.7092683 0.7525684
0.0000000 0.7512195 0.7569474
0.0000000 0.7931707 0.7615615
0.0000000 0.8351220 0.7664084
0.0000000 0.8770732 0.7714857
0.0000000 0.9190244 0.7767910
0.0000000 0.9609756 0.7823218
0.0000000 1.0029268 0.7880756
0.0000000 1.0448780 0.7940501
0.0000000 1.0868293 0.8002428
0.0000000 1.1287805 0.8066513
0.0000000 1.1707317 0.8132733
0.0000000 1.2126829 0.8201064
0.0000000 1.2546341 0.8271483
0.0000000 1.2965854 0.8343970
0.0000000 1.3385366 0.8418502
0.0000000 1.3804878 0.8495060
0.0000000 1.4224390 0.8573624
0.0000000 1.4643902 0.8654175
0.0000000 1.5063415 0.8736697
0.0000000 1.5482927 0.8821173
0.0000000 1.5902439 0.8907588
0.0000000 1.6321951 0.8995928
0.0000000 1.6741463 0.9086181
0.0000000 1.7160976 0.9178337
0.0000000 1.7580488 0.9272385
0.0000000 1.8000000 0.9368318
0.0500000 0.0800000 0.7219894
0.0500000 0.1219512 0.7225896
0.0500000 0.1639024 0.7234386
0.0500000 0.2058537 0.7245358
0.0500000 0.2478049 0.7258806
0.0500000 0.2897561 0.7274721
0.0500000 0.3317073 0.7293093
0.0500000 0.3736585 0.7313909
0.0500000 0.4156098 0.7337158
0.0500000 0.4575610 0.7362825
0.0500000 0.4995122 0.7390895
0.0500000 0.5414634 0.7421351
0.0500000 0.5834146 0.7454176
0.0500000 0.6253659 0.7489350
0.0500000 0.6673171 0.7526855
0.0500000 0.7092683 0.7566671
0.0500000 0.7512195 0.7608776
0.0500000 0.7931707 0.7653149
0.0500000 0.8351220 0.7699767
0.0500000 0.8770732 0.7748610
0.0500000 0.9190244 0.7799654
0.0500000 0.9609756 0.7852875
0.0500000 1.0029268 0.7908253
0.0500000 1.0448780 0.7965762
0.0500000 1.0868293 0.8025382
0.0500000 1.1287805 0.8087089
0.0500000 1.1707317 0.8150860
0.0500000 1.2126829 0.8216675
0.0500000 1.2546341 0.8284511
0.0500000 1.2965854 0.8354348
0.0500000 1.3385366 0.8426165
0.0500000 1.3804878 0.8499943
0.0500000 1.4224390 0.8575662
0.0500000 1.4643902 0.8653306
0.0500000 1.5063415 0.8732857
0.0500000 1.5482927 0.8814299
0.0500000 1.5902439 0.8897617
0.0500000 1.6321951 0.8982797
0.0500000 1.6741463 0.9069826
0.0500000 1.7160976 0.9158694
0.0500000 1.7580488 0.9249390
0.0500000 1.8000000 0.9341906
0.1000000 0.0800000 0.7274347
0.1000000 0.1219512 0.7280115
0.1000000 0.1639024 0.7288276
0.1000000 0.2058537 0.7298822
0.1000000 0.2478049 0.7311749
0.1000000 0.2897561 0.7327048
0.1000000 0.3317073 0.7344710
0.1000000 0.3736585 0.7364725
0.1000000 0.4156098 0.7387080
0.1000000 0.4575610 0.7411762
0.1000000 0.4995122 0.7438758
0.1000000 0.5414634 0.7468051
0.1000000 0.5834146 0.7499627
0.1000000 0.6253659 0.7533468
0.1000000 0.6673171 0.7569555
0.1000000 0.7092683 0.7607870
0.1000000 0.7512195 0.7648394
0.1000000 0.7931707 0.7691107
0.1000000 0.8351220 0.7735989
0.1000000 0.8770732 0.7783018
0.1000000 0.9190244 0.7832174
0.1000000 0.9609756 0.7883435
0.1000000 1.0029268 0.7936780
0.1000000 1.0448780 0.7992187
0.1000000 1.0868293 0.8049636
0.1000000 1.1287805 0.8109104
0.1000000 1.1707317 0.8170571
0.1000000 1.2126829 0.8234017
0.1000000 1.2546341 0.8299419
0.1000000 1.2965854 0.8366760
0.1000000 1.3385366 0.8436018
0.1000000 1.3804878 0.8507176
0.1000000 1.4224390 0.8580215
0.1000000 1.4643902 0.8655118
0.1000000 1.5063415 0.8731869
0.1000000 1.5482927 0.8810450
0.1000000 1.5902439 0.8890849
0.1000000 1.6321951 0.8973050
0.1000000 1.6741463 0.9057041
0.1000000 1.7160976 0.9142810
0.1000000 1.7580488 0.9230347
0.1000000 1.8000000 0.9319642
0.1500000 0.0800000 0.7328132
0.1500000 0.1219512 0.7333682
0.1500000 0.1639024 0.7341533
0.1500000 0.2058537 0.7351681
0.1500000 0.2478049 0.7364120
0.1500000 0.2897561 0.7378842
0.1500000 0.3317073 0.7395839
